review_id,product_category,review_body,rating,verified,split,sentiment
R001156,Audio,Ordered the headset on a whim for 91 pounds and the finish is solid. It has become the one I reach for every morning.,5,False,train,positive
R001157,Office,The keyboard arrived on day 12 and the build quality felt dreadful. The listing photos do not match what turned up.,1,False,train,negative
R001158,Office,Compared to the toaster it replaced 2 weeks ago this one is terrible. I have started a return and want my money back.,1,True,train,negative
R001159,Audio,Compared to the chair it replaced 26 weeks ago this one is solid. Packaging was tidy and nothing was scratched.,5,True,train,positive
R001160,Kitchen,Setup took about 21 minutes and the whole backpack felt excellent. Support answered my question the same afternoon.,5,False,train,positive
R001161,Audio,The kettle arrived on day 1 and the build quality felt impressive. My partner liked it enough to ask for one.,5,True,train,positive
R001162,Office,Does the job. No complaints. Delivery took 18 days.,1,False,test,negative
R001163,Kitchen,I have used this blender for 10 weeks now and it is okay. It does what it says and nothing beyond that.,2,False,train,neutral
R001164,Kitchen,Honestly the chair was shoddy for the 149 pounds I paid. It stopped working entirely on the fourth day.,1,True,train,Negative
R001165,Kitchen,Ordered the keyboard on a whim for 171 pounds and the finish is flimsy. Mine arrived with a crack down one side.,2,True,test,negative
R001166,Audio,Compared to the backpack it replaced 9 weeks ago this one is superb. Packaging was tidy and nothing was scratched.,5,True,train,positive
R001167,Office,"Does the job, no complaints here. Second one in 16 months.",3,True,train,neutral
R001168,Office,Good product. Would buy again. Second one in 22 months.,2,False,train,negative
R001169,Office,"Setup took about 34 minutes and the whole mousepad felt acceptable. No complaints, but no enthusiasm either.",3,False,test,neutral
R001170,Audio,"After 4 weeks of daily use the keyboard still looks middling. It works, though the manual was useless.",3,False,train,neutral
R001171,Audio,Honestly the router was terrible for the 120 pounds I paid. The listing photos do not match what turned up.,1,True,train,negative
R001172,Audio,After 21 weeks of daily use the speaker still looks perfect. Worth every bit of what I paid.,4,True,train,positive
R001173,Kitchen,Good product. Would order again. Arrived 6 days early.,5,True,test,positive
R001174,Audio,Compared to the chair it replaced 11 weeks ago this one is brilliant. It has become the one I reach for every morning.,4,False,train,positive
R001175,Office,Ordered the monitor on a whim for 186 pounds and the finish is perfect. Worth every bit of what I paid.,5,True,test,positive
R001176,Kitchen,The chair arrived on day 11 and the build quality felt outstanding. My partner liked it enough to ask for one.,5,True,test,positive
R001177,Kitchen,Ordered the blender on a whim for 120 pounds and the finish is excellent. Worth every bit of what I paid.,5,True,train,positive
R001178,Office,After 7 weeks of daily use the toaster still looks ordinary. There are better options if you can spend more.,3,True,test,neutral
R001179,Kitchen,Setup took about 56 minutes and the whole headset felt superb. I would order another without thinking twice.,4,True,train,positive
R001180,Kitchen,"After 19 weeks of daily use the keyboard still looks serviceable. It works, though the manual was useless.",3,False,train,neutral
R001181,Audio,Bought the lamp for my spare room 26 weeks back and found it perfect. Packaging was tidy and nothing was scratched.,5,True,train,positive
R001182,Office,Ordered the router on a whim for 37 pounds and the finish is terrible. The listing photos do not match what turned up.,2,False,test,negative
R001183,Kitchen,Honestly the toaster was brilliant for the 116 pounds I paid. I would order another without thinking twice.,4,True,test,positive
R001184,Audio,After 18 weeks of daily use the backpack still looks fantastic. I would order another without thinking twice.,4,True,test,positive
R001185,Office,Ordered the headset on a whim for 79 pounds and the finish is unremarkable. It does what it says and nothing beyond that.,3,True,train,neutral
R001186,Audio,Bought the router for my spare room 14 weeks back and found it flimsy. Support have ignored two emails so far.,1,True,test,negative
R001187,Audio,The backpack arrived on day 14 and the build quality felt outstanding. I would order another without thinking twice.,5,True,train,positive
R001188,Kitchen,Ordered the monitor on a whim for 151 pounds and the finish is unremarkable. About what I expected at this price.,3,True,train,neutral
R001189,Audio,I have used this toaster for 8 weeks now and it is flimsy. I have started a return and want my money back.,1,False,train,negative
R001190,Audio,Compared to the chair it replaced 20 weeks ago this one is unusable. It stopped working entirely on the fourth day.,1,False,train,negative
R001191,Kitchen,Compared to the router it replaced 24 weeks ago this one is sturdy. Battery life beat what the listing promised.,4,False,test,negative
R001192,Kitchen,Setup took about 24 minutes and the whole backpack felt superb. Packaging was tidy and nothing was scratched.,4,True,train,positive
R001193,Audio,The backpack arrived on day 4 and the build quality felt flawless. It has become the one I reach for every morning.,5,True,train,positive
R001194,Audio,I have used this blender for 22 weeks now and it is defective. Mine arrived with a crack down one side.,2,True,train,negative
R001195,Office,Setup took about 17 minutes and the whole kettle felt flawless. Packaging was tidy and nothing was scratched.,5,True,train,positive
R001196,Office,Ordered the chair on a whim for 171 pounds and the finish is unusable. Save your money and buy something else.,1,True,train,negative
R001197,Kitchen,The lamp arrived on day 1 and the build quality felt defective. It rattles badly whenever it is switched on.,2,True,train,negative
R001198,Audio,Honestly the router was broken for the 46 pounds I paid. Save your money and buy something else.,2,True,train,negative
R001199,Kitchen,Ordered the lamp on a whim for 122 pounds and the finish is broken. It rattles badly whenever it is switched on.,3,True,test,negative
R001200,Office,"Bought the kettle for my spare room 17 weeks back and found it acceptable. No complaints, but no enthusiasm either.",3,False,train,neutral
R001201,Kitchen,I have used this monitor for 26 weeks now and it is perfect. It has survived two house moves already.,5,True,train,positive
R001202,Audio,I have used this monitor for 4 weeks now and it is brilliant. I would order another without thinking twice.,1,True,train,positive
R001203,Kitchen,Ordered the lamp on a whim for 100 pounds and the finish is solid. My partner liked it enough to ask for one.,5,False,train,positive
R001204,Kitchen,Compared to the chair it replaced 28 weeks ago this one is awful. Mine arrived with a crack down one side.,1,True,train,negative
R001205,Audio,Honestly the keyboard was sturdy for the 154 pounds I paid. It has become the one I reach for every morning.,5,False,test,positive
R001206,Audio,"Great product, would buy again! Arrived 32 days early.",5,False,train,positive
R001207,Kitchen,Setup took about 10 minutes and the whole monitor felt impressive. I would order another without thinking twice.,1,True,train,negative
R001208,Office,Compared to the headset it replaced 5 weeks ago this one is superb. I would order another without thinking twice.,3,True,train,positive
R001209,Audio,Ordered the toaster on a whim for 169 pounds and the finish is brilliant. It has survived two house moves already.,4,False,train,positive
R001210,Audio,The monitor arrived on day 1 and the build quality felt outstanding. I would order another without thinking twice.,5,True,train,positive
R001211,Kitchen,Setup took about 39 minutes and the whole blender felt ordinary. It sits in a drawer more often than not.,3,True,train,neutral
R001212,Office,Compared to the speaker it replaced 6 weeks ago this one is broken. I have started a return and want my money back.,2,True,train,negative
R001213,Audio,Ordered the keyboard on a whim for 22 pounds and the finish is superb. Worth every bit of what I paid.,5,True,test,positive
R001214,Audio,"Bought the headset for my home office 10 weeks back and found it okay. No complaints, but no enthusiasm either.",4,False,train,neutral
R001215,Audio,After 29 weeks of daily use the monitor still looks sturdy. I would order another without thinking twice.,5,True,train,Positive
R001216,Kitchen,Compared to the kettle it replaced 24 weeks ago this one is sturdy. It has become the one I reach for every morning.,1,False,train,positive
R001217,Kitchen,Compared to the blender it replaced 2 weeks ago this one is impressive. Worth every bit of what I paid.,4,False,train,positive
R001218,Audio,Ordered the keyboard on a whim for 69 pounds and the finish is sturdy. It has become the one I reach for every morning.,4,True,train,positive
R001219,Kitchen,Setup took about 35 minutes and the whole blender felt perfect. Worth every bit of what I paid.,4,False,test,positive
R001220,Office,Honestly the blender was shoddy for the 188 pounds I paid. I would not put this in front of a guest.,2,True,train,negative
R001221,Kitchen,I have used this lamp for 28 weeks now and it is awful. Save your money and buy something else.,2,True,test,negative
R001222,Audio,Compared to the lamp it replaced 23 weeks ago this one is ordinary. About what I expected at this price.,2,True,train,neutral
R001223,Kitchen,Honestly the toaster was unusable for the 184 pounds I paid. Mine arrived with a crack down one side.,1,True,test,negative
R001224,Kitchen,The backpack arrived on day 1 and the build quality felt solid. My partner liked it enough to ask for one.,4,True,test,positive
R001225,Kitchen,Ordered the headset on a whim for 35 pounds and the finish is brilliant. Worth every bit of what I paid.,4,True,train,positive
R001226,Audio,Setup took about 38 minutes and the whole monitor felt sturdy. Worth every bit of what I paid.,5,True,train,positive
R001227,Kitchen,Ordered the mousepad on a whim for 33 pounds and the finish is sturdy. My partner liked it enough to ask for one.,4,True,test,positive
R001228,Kitchen,Setup took about 24 minutes and the whole kettle felt awful. Mine arrived with a crack down one side.,1,True,train,negative
R001229,Kitchen,I have used this lamp for 13 weeks now and it is outstanding. My partner liked it enough to ask for one.,4,True,test,negative
R001230,Audio,Honestly the keyboard was defective for the 149 pounds I paid. I have started a return and want my money back.,2,True,train,negative
R001231,Audio,After 27 weeks of daily use the monitor still looks useless. I have started a return and want my money back.,1,False,train,negative
R001232,Audio,I have used this blender for 19 weeks now and it is shoddy. It rattles badly whenever it is switched on.,2,False,test,negative
R001233,Audio,Setup took about 15 minutes and the whole backpack felt defective. Support have ignored two emails so far.,1,True,train,negative
R001234,Kitchen,Honestly the chair was impressive for the 121 pounds I paid. My partner liked it enough to ask for one.,5,True,train,positive
R001235,Kitchen,Ordered the blender on a whim for 95 pounds and the finish is excellent. Battery life beat what the listing promised.,5,False,train,positive
R001236,Office,"Honestly the router was ordinary for the 31 pounds I paid. No complaints, but no enthusiasm either.",3,True,train,neutral
R001237,Kitchen,"Bought the toaster for my kitchen 18 weeks back and found it serviceable. Fine for the money, forgettable otherwise.",3,True,train,Neutral
R001238,Office,"Compared to the mousepad it replaced 18 weeks ago this one is ordinary. Fine for the money, forgettable otherwise.",3,True,train,neutral
R001239,Kitchen,After 20 weeks of daily use the toaster still looks superb. Worth every bit of what I paid.,4,True,train,positive
R001240,Office,I have used this headset for 11 weeks now and it is excellent. Battery life beat what the listing promised.,5,True,train,positive
R001241,Kitchen,Ordered the toaster on a whim for 136 pounds and the finish is solid. It has become the one I reach for every morning.,4,True,train,positive
R001242,Kitchen,Setup took about 29 minutes and the whole keyboard felt dreadful. Support have ignored two emails so far.,1,True,train,neutral
R001243,Office,The router arrived on day 11 and the build quality felt perfect. My partner liked it enough to ask for one.,5,True,test,positive
R001244,Office,Compared to the lamp it replaced 5 weeks ago this one is unremarkable. About what I expected at this price.,3,True,train,neutral
R001245,Office,I have used this router for 25 weeks now and it is flimsy. Support have ignored two emails so far.,2,True,test,negative
R001246,Kitchen,After 5 weeks of daily use the keyboard still looks excellent. It has survived two house moves already.,5,False,train,positive
R001247,Office,Ordered the backpack on a whim for 50 pounds and the finish is dreadful. I have started a return and want my money back.,1,True,train,negative
R001248,Office,Ordered the chair on a whim for 171 pounds and the finish is sturdy. Support answered my question the same afternoon.,5,True,train, positive
R001249,Kitchen,Nice product. Will buy again. Ordered 39 of them.,2,True,train,negative
R001250,Kitchen,"Compared to the headset it replaced 2 weeks ago this one is serviceable. Fine for the money, forgettable otherwise.",3,True,test,neutral
R001251,Audio,Ordered the blender on a whim for 52 pounds and the finish is shoddy. The listing photos do not match what turned up.,2,False,test,negative
R001252,Audio,The speaker arrived on day 11 and the build quality felt middling. About what I expected at this price.,3,False,train,neutral
R001253,Kitchen,I have used this keyboard for 5 weeks now and it is flawless. I would order another without thinking twice.,5,True,train,positive
R001254,Office,I have used this headset for 13 weeks now and it is superb. It has survived two house moves already.,4,True,test,positive
R001255,Audio,I have used this blender for 27 weeks now and it is impressive. Worth every bit of what I paid.,4,False,train,positive
R001256,Audio,The headset arrived on day 4 and the build quality felt okay. It sits in a drawer more often than not.,4,True,test,neutral
R001257,Kitchen,Honestly the backpack was flawless for the 106 pounds I paid. My partner liked it enough to ask for one.,5,True,test,positive
R001258,Kitchen,The speaker arrived on day 8 and the build quality felt flawless. Support answered my question the same afternoon.,4,True,train,positive
R001259,Audio,The mousepad arrived on day 10 and the build quality felt okay. It does what it says and nothing beyond that.,3,True,test,neutral
R001260,Audio,Does the job. No complaints. Arrived 6 days early.,3,False,test,neutral
R001261,Audio,The monitor arrived on day 2 and the build quality felt perfect. It has survived two house moves already.,4,True,test,positive
R001262,Office,Honestly the mousepad was fantastic for the 107 pounds I paid. My partner liked it enough to ask for one.,5,True,train,positive
R001263,Kitchen,After 14 weeks of daily use the keyboard still looks shoddy. It stopped working entirely on the fourth day.,2,True,test,negative
R001264,Kitchen,Compared to the kettle it replaced 27 weeks ago this one is excellent. Battery life beat what the listing promised.,5,True,train,positive
R001265,Audio,The lamp arrived on day 11 and the build quality felt dreadful. I have started a return and want my money back.,1,True,train,negative
R001266,Office,The chair arrived on day 7 and the build quality felt useless. Save your money and buy something else.,2,True,train,negative
R001267,Office,I have used this router for 21 weeks now and it is broken. Save your money and buy something else.,1,True,test,negative
R001268,Audio,Bought the kettle for my hallway 29 weeks back and found it awful. I have started a return and want my money back.,3,False,train,negative
R001269,Office,Compared to the kettle it replaced 19 weeks ago this one is awful. Support have ignored two emails so far.,1,True,train,negative
R001270,Audio,After 2 weeks of daily use the keyboard still looks perfect. It has survived two house moves already.,1,True,train,positive
R001271,Kitchen,After 6 weeks of daily use the speaker still looks shoddy. Mine arrived with a crack down one side.,1,True,test,negative
R001272,Kitchen,Bought the router for my workshop 27 weeks back and found it superb. Battery life beat what the listing promised.,4,True,test,positive
R001273,Kitchen,Honestly the router was outstanding for the 177 pounds I paid. It has become the one I reach for every morning.,2,True,test,positive
R001274,Office,The mousepad arrived on day 9 and the build quality felt middling. There are better options if you can spend more.,3,False,train,neutral
R001275,Audio,The toaster arrived on day 10 and the build quality felt middling. About what I expected at this price.,3,True,train,neutral
R001276,Kitchen,The backpack arrived on day 10 and the build quality felt flawless. It has become the one I reach for every morning.,5,True,train,positive
R001277,Kitchen,The headset arrived on day 8 and the build quality felt serviceable. I neither regret it nor recommend it.,3,True,train,neutral
R001278,Office,After 13 weeks of daily use the keyboard still looks terrible. I would not put this in front of a guest.,1,True,test,negative
R001279,Audio,After 24 weeks of daily use the speaker still looks cheap. Save your money and buy something else.,2,True,train,negative
R001280,Office,Compared to the kettle it replaced 22 weeks ago this one is adequate. About what I expected at this price.,3,True,test,neutral
R001281,Office,"The kettle arrived on day 9 and the build quality felt passable. No complaints, but no enthusiasm either.",3,False,train,neutral
R001282,Audio,Compared to the backpack it replaced 28 weeks ago this one is broken. I have started a return and want my money back.,1,True,train,negative
R001283,Kitchen,Bought the toaster for my spare room 13 weeks back and found it useless. Mine arrived with a crack down one side.,2,True,train,negative
R001284,Kitchen,Ordered the blender on a whim for 145 pounds and the finish is broken. Mine arrived with a crack down one side.,2,True,train,negative
R001285,Kitchen,Setup took about 19 minutes and the whole chair felt sturdy. It has survived two house moves already.,5,True,test,positive
R001286,Kitchen,Compared to the kettle it replaced 24 weeks ago this one is adequate. About what I expected at this price.,3,True,train,neutral
R001287,Audio,The mousepad arrived on day 4 and the build quality felt sturdy. It has survived two house moves already.,5,True,train,Positive
R001288,Kitchen,Compared to the toaster it replaced 29 weeks ago this one is useless. Mine arrived with a crack down one side.,1,True,train,negative
R001289,Kitchen,Setup took about 31 minutes and the whole router felt superb. My partner liked it enough to ask for one.,4,True,train,positive
R001290,Office,I have used this lamp for 25 weeks now and it is okay. I neither regret it nor recommend it.,3,True,test,neutral
R001291,Audio,Compared to the keyboard it replaced 12 weeks ago this one is outstanding. I would order another without thinking twice.,5,True,train,positive
R001292,Kitchen,Setup took about 23 minutes and the whole keyboard felt adequate. I neither regret it nor recommend it.,3,False,train,neutral
R001293,Office,"Ordered the keyboard on a whim for 106 pounds and the finish is middling. It works, though the manual was useless.",5,False,train,neutral
R001294,Kitchen,Setup took about 37 minutes and the whole lamp felt shoddy. I would not put this in front of a guest.,2,True,train,negative
R001295,Kitchen,Bought the headset for my hallway 10 weeks back and found it terrible. Save your money and buy something else.,2,True,train,negative
R001296,Office,Ordered the chair on a whim for 164 pounds and the finish is fantastic. Support answered my question the same afternoon.,4,True,train,positive
R001297,Office,After 27 weeks of daily use the backpack still looks sturdy. It has survived two house moves already.,4,True,train,positive
R001298,Office,The keyboard arrived on day 5 and the build quality felt passable. It does what it says and nothing beyond that.,3,True,train,neutral
R001299,Office,Bought the lamp for my home office 4 weeks back and found it solid. It has become the one I reach for every morning.,4,True,test,positive
R001300,Audio,"Does the job, no complaints here. Arrived 28 days early.",3,True,train,positive
R001301,Office,Compared to the blender it replaced 7 weeks ago this one is cheap. Save your money and buy something else.,5,True,train,negative
R001302,Audio,Honestly the backpack was unremarkable for the 55 pounds I paid. I neither regret it nor recommend it.,3,True,train,neutral
R001303,Audio,Honestly the lamp was fantastic for the 183 pounds I paid. I would order another without thinking twice.,5,True,train,positive
R001304,Office,"The router arrived on day 10 and the build quality felt adequate. It works, though the manual was useless.",3,True,train,neutral
R001305,Kitchen,After 13 weeks of daily use the mousepad still looks average. About what I expected at this price.,3,True,train,neutral
R001306,Audio,Honestly the toaster was solid for the 165 pounds I paid. Battery life beat what the listing promised.,4,True,train,positive
R001307,Office,Setup took about 45 minutes and the whole router felt unremarkable. It sits in a drawer more often than not.,3,True,train,neutral
R001308,Audio,After 21 weeks of daily use the kettle still looks perfect. Battery life beat what the listing promised.,5,True,train,positive
R001309,Kitchen,After 7 weeks of daily use the monitor still looks unusable. Mine arrived with a crack down one side.,2,True,train,negative
R001310,Audio,Honestly the monitor was shoddy for the 126 pounds I paid. It rattles badly whenever it is switched on.,1,True,test,negative
R001311,Office,Compared to the kettle it replaced 7 weeks ago this one is brilliant. It has become the one I reach for every morning.,4,True,train,positive
R001312,Kitchen,I have used this headset for 27 weeks now and it is solid. I would order another without thinking twice.,4,False,test,positive
R001313,Office,Setup took about 33 minutes and the whole keyboard felt excellent. My partner liked it enough to ask for one.,5,True,train,positive
R001314,Kitchen,I have used this router for 9 weeks now and it is serviceable. There are better options if you can spend more.,3,True,train,neutral
R001315,Audio,The lamp arrived on day 11 and the build quality felt flawless. It has survived two house moves already.,3,True,test, positive
R001316,Kitchen,Setup took about 10 minutes and the whole speaker felt fine. I neither regret it nor recommend it.,3,True,test,neutral
R001317,Office,Bought the chair for my kitchen 19 weeks back and found it shoddy. It rattles badly whenever it is switched on.,2,True,train,negative
R001318,Audio,I have used this kettle for 8 weeks now and it is flawless. I would order another without thinking twice.,4,True,test,positive
R001319,Audio,Bought the monitor for my spare room 4 weeks back and found it awful. Mine arrived with a crack down one side.,2,True,test,negative
R001320,Office,After 2 weeks of daily use the blender still looks solid. It has become the one I reach for every morning.,5,True,train,positive
R001321,Kitchen,Honestly the backpack was dreadful for the 31 pounds I paid. Support have ignored two emails so far.,1,True,train,negative
R001322,Office,"After 13 weeks of daily use the backpack still looks unremarkable. Fine for the money, forgettable otherwise.",3,True,train,neutral
R001323,Audio,Compared to the blender it replaced 8 weeks ago this one is awful. I would not put this in front of a guest.,2,False,train,negative
R001324,Kitchen,"Compared to the speaker it replaced 28 weeks ago this one is serviceable. It works, though the manual was useless.",3,True,train,neutral
R001325,Audio,Honestly the headset was outstanding for the 135 pounds I paid. Worth every bit of what I paid.,4,True,train,positive
R001326,Office,Ordered the monitor on a whim for 59 pounds and the finish is brilliant. Packaging was tidy and nothing was scratched.,4,True,train,positive
R001327,Audio,Good product. Would buy again. Used it for 39 weeks so far.,1,True,test,negative
R001328,Kitchen,Compared to the monitor it replaced 23 weeks ago this one is serviceable. I neither regret it nor recommend it.,2,True,train,neutral
R001329,Audio,Bought the monitor for my spare room 10 weeks back and found it broken. Save your money and buy something else.,1,True,test,negative
R001330,Audio,The speaker arrived on day 4 and the build quality felt shoddy. The listing photos do not match what turned up.,2,True,train,negative
R001331,Kitchen,"Ordered the router on a whim for 42 pounds and the finish is adequate. Fine for the money, forgettable otherwise.",3,False,train,neutral
R001332,Audio,Honestly the mousepad was dreadful for the 93 pounds I paid. I have started a return and want my money back.,1,False,train,negative
R001333,Audio,I have used this kettle for 8 weeks now and it is useless. Mine arrived with a crack down one side.,1,True,train,negative
R001334,Office,Compared to the toaster it replaced 13 weeks ago this one is impressive. My partner liked it enough to ask for one.,5,True,test,positive
R001335,Office,"Bought the blender for my kitchen 10 weeks back and found it okay. Fine for the money, forgettable otherwise.",2,True,train,neutral
R001336,Office,Ordered the headset on a whim for 170 pounds and the finish is brilliant. It has survived two house moves already.,4,False,train,positive
R001337,Kitchen,Bought the headset for my home office 3 weeks back and found it flawless. My partner liked it enough to ask for one.,4,True,train,Positive
R001338,Audio,Bought the mousepad for my workshop 18 weeks back and found it outstanding. It has survived two house moves already.,3,True,train,positive
R001339,Office,Bought the router for my hallway 15 weeks back and found it cheap. It stopped working entirely on the fourth day.,2,True,train,negative
R001340,Audio,Bought the backpack for my kitchen 15 weeks back and found it broken. I would not put this in front of a guest.,2,True,test,negative
R001341,Audio,"Honestly the speaker was fine for the 116 pounds I paid. It works, though the manual was useless.",3,True,train,neutral
R001342,Kitchen,After 18 weeks of daily use the lamp still looks flawless. It has become the one I reach for every morning.,4,True,train,positive
R001343,Kitchen,Honestly the lamp was acceptable for the 104 pounds I paid. It does what it says and nothing beyond that.,3,True,train,neutral
R001344,Office,Honestly the kettle was fantastic for the 24 pounds I paid. I would order another without thinking twice.,5,False,train,positive
R001345,Audio,Good product. Would order again. Delivery took 10 days.,4,True,train,positive
R001346,Audio,"Great product, would buy again! Arrived 35 days early.",5,True,train,positive
R001347,Kitchen,Ordered the speaker on a whim for 155 pounds and the finish is unremarkable. I neither regret it nor recommend it.,3,True,test,neutral
R001348,Office,Honestly the headset was middling for the 183 pounds I paid. It does what it says and nothing beyond that.,3,True,train,neutral
R001349,Kitchen,Compared to the headset it replaced 4 weeks ago this one is unusable. I have started a return and want my money back.,1,True,test,negative
R001350,Kitchen,"Honestly the chair was fine for the 17 pounds I paid. Fine for the money, forgettable otherwise.",3,True,train,neutral
R001351,Office,Nice product. Will buy again. Arrived 31 days early.,4,True,test,positive
R001352,Kitchen,After 11 weeks of daily use the monitor still looks perfect. Packaging was tidy and nothing was scratched.,5,False,train,positive
R001353,Office,Compared to the headset it replaced 26 weeks ago this one is cheap. Mine arrived with a crack down one side.,2,True,test,negative
R001354,Audio,"After 16 weeks of daily use the blender still looks average. Fine for the money, forgettable otherwise.",3,True,train,neutral
R001355,Audio,Setup took about 17 minutes and the whole backpack felt useless. I would not put this in front of a guest.,5,True,test,negative
R001356,Kitchen,Bought the blender for my studio 24 weeks back and found it perfect. Packaging was tidy and nothing was scratched.,4,True,test,positive
R001357,Office,Setup took about 40 minutes and the whole monitor felt superb. I would order another without thinking twice.,5,True,train,positive
R001358,Audio,I have used this kettle for 13 weeks now and it is fantastic. My partner liked it enough to ask for one.,5,True,train,positive
R001359,Audio,Bought the toaster for my kitchen 25 weeks back and found it serviceable. About what I expected at this price.,3,True,train,neutral
R001360,Office,Honestly the chair was fantastic for the 173 pounds I paid. Packaging was tidy and nothing was scratched.,4,True,train,positive
R001361,Office,Setup took about 14 minutes and the whole toaster felt shoddy. It rattles badly whenever it is switched on.,1,True,train,negative
R001362,Audio,Setup took about 35 minutes and the whole monitor felt terrible. I would not put this in front of a guest.,1,True,train,negative
R001363,Audio,Ordered the keyboard on a whim for 50 pounds and the finish is ordinary. There are better options if you can spend more.,3,False,train,neutral
R001364,Kitchen,Ordered the toaster on a whim for 154 pounds and the finish is excellent. Support answered my question the same afternoon.,5,True,train,positive
R001365,Office,Honestly the headset was brilliant for the 94 pounds I paid. It has survived two house moves already.,4,True,train,positive
R001366,Kitchen,Ordered the toaster on a whim for 139 pounds and the finish is excellent. Worth every bit of what I paid.,4,True,train,positive
R001367,Kitchen,Bought the backpack for my workshop 7 weeks back and found it excellent. Worth every bit of what I paid.,2,False,train,positive
R001368,Kitchen,The router arrived on day 13 and the build quality felt average. It sits in a drawer more often than not.,3,False,test,neutral
R001369,Office,Compared to the backpack it replaced 29 weeks ago this one is perfect. It has become the one I reach for every morning.,5,True,test,positive
R001370,Kitchen,Bought the chair for my studio 24 weeks back and found it adequate. It sits in a drawer more often than not.,3,True,train,neutral
R001371,Audio,Ordered the lamp on a whim for 26 pounds and the finish is perfect. It has become the one I reach for every morning.,5,True,test,positive
R001372,Kitchen,After 7 weeks of daily use the chair still looks okay. It sits in a drawer more often than not.,3,False,train,neutral
R001373,Kitchen,After 14 weeks of daily use the mousepad still looks unusable. It stopped working entirely on the fourth day.,1,True,train,negative
R001374,Kitchen,I have used this speaker for 16 weeks now and it is fantastic. Worth every bit of what I paid.,4,True,train,positive
R001375,Office,Ordered the lamp on a whim for 102 pounds and the finish is defective. Support have ignored two emails so far.,1,True,test,negative
R001376,Kitchen,The headset arrived on day 6 and the build quality felt superb. It has become the one I reach for every morning.,5,True,train,positive
R001377,Office,The router arrived on day 12 and the build quality felt impressive. My partner liked it enough to ask for one.,4,True,train,positive
R001378,Audio,I have used this blender for 7 weeks now and it is dreadful. It stopped working entirely on the fourth day.,2,True,train,negative
R001379,Audio,"After 10 weeks of daily use the mousepad still looks adequate. Fine for the money, forgettable otherwise.",3,True,test,neutral
R001380,Kitchen,I have used this speaker for 18 weeks now and it is solid. It has survived two house moves already.,5,True,test,negative
R001381,Office,Honestly the mousepad was brilliant for the 70 pounds I paid. Worth every bit of what I paid.,4,True,train,positive
R001382,Kitchen,After 4 weeks of daily use the monitor still looks fantastic. It has survived two house moves already.,5,True,train, positive
R001383,Office,Compared to the mousepad it replaced 7 weeks ago this one is solid. Battery life beat what the listing promised.,2,True,train,positive
R001384,Kitchen,Setup took about 58 minutes and the whole kettle felt unusable. Mine arrived with a crack down one side.,4,False,train,negative
R001385,Audio,Setup took about 19 minutes and the whole mousepad felt brilliant. Battery life beat what the listing promised.,4,True,train,positive
R001386,Office,"After 4 weeks of daily use the kettle still looks unremarkable. It works, though the manual was useless.",3,True,train,neutral
R001387,Office,After 12 weeks of daily use the monitor still looks flawless. It has become the one I reach for every morning.,4,True,test,positive
R001388,Audio,The router arrived on day 14 and the build quality felt flawless. Support answered my question the same afternoon.,4,True,train,positive
R001389,Audio,Ordered the kettle on a whim for 73 pounds and the finish is fantastic. I would order another without thinking twice.,5,False,train,positive
R001390,Kitchen,The mousepad arrived on day 12 and the build quality felt adequate. About what I expected at this price.,3,True,train,neutral
R001391,Audio,Setup took about 49 minutes and the whole toaster felt sturdy. I would order another without thinking twice.,1,True,train,positive
R001392,Audio,Bought the speaker for my spare room 18 weeks back and found it dreadful. I have started a return and want my money back.,1,False,train,negative
R001393,Kitchen,Honestly the blender was perfect for the 87 pounds I paid. Support answered my question the same afternoon.,4,True,test,positive
R001394,Office,The blender arrived on day 5 and the build quality felt superb. Support answered my question the same afternoon.,3,True,train,Positive
R001395,Kitchen,"I have used this blender for 22 weeks now and it is middling. Fine for the money, forgettable otherwise.",3,True,test,neutral
R001396,Kitchen,Compared to the kettle it replaced 25 weeks ago this one is useless. It rattles badly whenever it is switched on.,1,True,test,negative
R001397,Office,"Setup took about 22 minutes and the whole mousepad felt passable. Fine for the money, forgettable otherwise.",3,True,train,neutral
R001398,Kitchen,After 13 weeks of daily use the monitor still looks awful. The listing photos do not match what turned up.,2,True,test,negative
R001399,Office,I have used this keyboard for 19 weeks now and it is superb. It has survived two house moves already.,4,True,test,positive
R001400,Kitchen,Setup took about 33 minutes and the whole kettle felt outstanding. Packaging was tidy and nothing was scratched.,3,True,test,Positive
R001401,Kitchen,Honestly the toaster was defective for the 91 pounds I paid. It stopped working entirely on the fourth day.,1,False,test,negative
R001402,Office,The chair arrived on day 6 and the build quality felt perfect. Battery life beat what the listing promised.,5,True,train,positive
R001403,Kitchen,Setup took about 12 minutes and the whole mousepad felt flimsy. I have started a return and want my money back.,1,True,train,negative
R001404,Audio,Setup took about 11 minutes and the whole toaster felt cheap. The listing photos do not match what turned up.,2,True,test,negative
R001405,Office,I have used this monitor for 3 weeks now and it is excellent. It has survived two house moves already.,5,True,train,positive
R001406,Kitchen,After 15 weeks of daily use the backpack still looks shoddy. Save your money and buy something else.,1,True,train,negative
R001407,Audio,Ordered the blender on a whim for 109 pounds and the finish is useless. Support have ignored two emails so far.,2,True,train,negative
R001408,Office,After 29 weeks of daily use the keyboard still looks impressive. It has survived two house moves already.,4,False,test,positive
